FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI
425000,KocaelI,KaramUrsel,Kayacık,98308-11,Imarlı - Konut,412,Uygun,MUstakIl Parsel,Hayır,Hayır,karamUrsel,,,,
680000,Istanbul,SIlIvrI,GUmUSyaka,39113-5036,Tarla,7140,Uygun,MUstakIl Parsel,Evet,Hayır,SILIVRI,,,,
275000,Konya,SelCuklu,Sızma,96769-311,BahCe,706,Uygun,MUstakIl Parsel,Hayır,Evet,SELCUKLU,380,,,
289000,Karaman,KazımkarabekIr,MecIdIye,100304-313,Tarla,42500,,,,Evet,,,,,
1500000,Istanbul,Beykoz,Anadolu HIsarı,10583-1115,BahCe,364,,,,Hayır,,,,,
375000,KocaelI,Cayırova,Akse,119687-15,Imarlı - Konut,250,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,CAYIROVA,1500,504,16,
42000,BIlecIk,OsmanelI,ErIcek,119875-37,Tarla,4850,,MUstakIl Parsel,Evet,Hayır,OSMANELI,,112,1,
250000,Tokat,Merkez,DoGukent,89213-381,BaG,5000,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,,,132,11,
387000,MuGla,Ortaca,CumhurIyet,98715-218,Imarlı - Konut,385,Uygun,MUstakIl Parsel,Hayır,Hayır,ORTACA,907,,,
1384000,Batman,Merkez,DemIrlIpınar,116853-36,Tarla,3460,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,,400,2524,5,
60000,Karaman,Merkez,Kılbasan,113744-70,Imarlı - Konut,1246,,,,Hayır,,,,,
230400,Antalya,Elmalı,BozhUyUk,99744-1055,BahCe,6400,Uygun,MUstakIl Parsel,Hayır,Hayır,ELMALI/ANTALYA,,,,
240000,Hatay,Antakya,Karlısu,79401-197,Tarla,1600,Uygun,MUstakIl Parsel,Evet,Hayır,antakya,150,,,
1800000,IzmIr,AlIaGa,FatIh,78126-1069,Tarla,6000,Uygun,HIsselI Tapu,Evet,Hayır,,,,,
53000,Bursa,Karacabey,DoGla,58259-279,ZeytInlIk,1100,,MUstakIl Parsel,,Hayır,karacabey,,0,815,
245000,Samsun,Terme,Fenk,117869-37,Imarlı - Konut,320,Uygun,MUstakIl Parsel,,Hayır,,,,,
240000,BalıkesIr,EdremIt,ZeytInlI,111751-867,ZeytInlIk,1290,Uygun,MUstakIl Parsel,Hayır,Hayır,EDREMIT,1,1,1,1000
25000,NevSehIr,Kozaklı,DOrtyol,111400-3,Tarla,5398,Uygun,MUstakIl Parsel,Evet,Hayır,,5,120,104,
505000,BalıkesIr,EdremIt,AkCay,93696-658,Konut+TIcaret,467,,,,Hayır,EDREMIT,,,,
890000,TekIrdaG,Saray,KemalpaSa,61800-61,Imarlı - Konut,844,Uygun,MUstakIl Parsel,Evet,Hayır,SARAY,,464,13,
1050000,Istanbul,FatIh,Balat,27204-663,Imarlı - Konut,300,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,FATIH,,2272,22,
40000,Antalya,Elmalı,Cukurelma,691790-361,Tarla,6440,Uygun,,Hayır,Hayır,ELMALI,,,,
998000,TekIrdaG,CerkezkOy,Kızılpınar,117263-270,Tarla,8405,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,,,,,
2500000,Sakarya,SOGUtlU,Akarca,74438-435,Tarla,17200,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,sOGUtlU,116,0,197,
400000,Konya,Cumra,Avdul,67219-587,Tarla,64750,Uygun,,,Hayır,CUMRA,6,0,590,
120000,Bartın,Merkez,OrduyerI,90957-191,Imarlı - Konut,264,Uygun,MUstakIl Parsel,Hayır,Hayır,BARTIN,425,,,
264000,Antalya,Aksu,CamkOy,81452-269,BahCe,1000,Uygun,MUstakIl Parsel,Hayır,Hayır,,,111,11,
50000,Ankara,Cankaya,Tohumlar,114754-428,BaG,810,,,,Hayır,,,,,
102000,KırklarelI,PınarhIsar,SUtlUce,116046-26,Tarla,2910,,,,Hayır,,,,,
2500000,MuGla,Bodrum,CIftlIk,22499-2585,BaG,2000,,MUstakIl Parsel,Hayır,Hayır,Bodrum,,,,
260000,Canakkale,EzIne,Kemallı,118156-40,Imarlı - Konut,568,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,EzIne,,0,0,
10000,Ankara,KeCIOren,BaGlum GUzelyurt,19709-473,Imarlı - Konut,23,,HIsselI Tapu,,Hayır,KECIOREN,350,91419,5,
17000,Ankara,Mamak,KutludUGUn,19709-572,Imarlı - Konut,37,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,MAMAK,,241,14,
3000000,Hatay,Antakya,Kuruyer,120544-26,Tarla,39000,,,,Hayır,,,,,
38000,BalıkesIr,Bandırma,Kayacık,119014-6,Imarlı - Konut,120,,,,Hayır,,,,,
500000,MuGla,DatCa,Kızlan,117632-21,Tarla,540,,,,Hayır,,,,,
30000,Canakkale,BIga,KozCeSme,104918-204,Tarla,3700,Uygun,MUstakIl Parsel,Hayır,Hayır,bIga,,,1923,
725000,Aydın,KuSadası,CınarkOy,118724-57,Tarla,5000,Uygun,,Hayır,Hayır,,,,,
1300000,MuGla,Ula,KızılaGaC,45805-967,Imarlı - Konut,4756,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,Ula,274,1,1,1
30000,EskISehIr,TepebaSı,Uludere,78503-370,Tarla,145,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,,,,,
955000,Bursa,Mudanya,Kumyaka,47071-977,ZeytInlIk,4800,,,,Hayır,,,,,
750000,Antalya,Kumluca,Erentepe,117433-12,Tarla,4623,,,,Hayır,,,,,
1445000,Antalya,GazIpaSa,KızılgUney,89335-343,Tarla,17000,Uygun,MUstakIl Parsel,Hayır,Hayır,GAZIPASA,,1,1,
490000,Sakarya,Akyazı,Kuzuluk Ortamahalle,118111-64,Imarlı - Konut,763,,,,Hayır,,,,,
310000,KocaelI,IzmIt,Kısalar,77230-186,Tarla,2090,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,IzmIt,,,972,
300000,KocaelI,DerInce,KaragOllU,80554-329,Tarla,1486,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,DERINCE,200,376,13,
2300000,MuGla,MarmarIs,OrhanIye,80481-505,Tarla,1296,Uygun,MUstakIl Parsel,Hayır,Hayır,MarmarIs,,,,
1425130,Konya,SelCuklu,Sarıcalar,59552-30,Tarla,20359,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,selCuklu,70,0,0,
300000,BalıkesIr,EdremIt,IkIzCay,121217-13,ZeytInlIk,480,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,EDREMIT,625,,,
400000,MuGla,MIlas,KırcaGız,94718-904,Imarlı - Konut,788,Uygun,MUstakIl Parsel,Hayır,Hayır,MIlas,,,,
100000,Canakkale,Ayvacık,Babadere,114610-16,Imarlı - Konut,170,Uygun,MUstakIl Parsel,Hayır,Hayır,,,1,1,
3500000,IzmIr,DIkIlI,DemIrtaS,103566-378,Tarla,12900,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,360,
200000,Kastamonu,Tosya,CumhurIyet,111408-71,BaG,4799,,,,Hayır,,,,,
115000,Aydın,GermencIk,Ortaklar,69951-246,Imarlı - Konut,264,Uygun,MUstakIl Parsel,Evet,Evet,GermencIk,1,169,1,1
450000,Karaman,Merkez,CakırbaG (Esentepe),113744-136,Imarlı - Konut,823,,,,Hayır,,,,,
784900,KocaelI,KaramUrsel,Yalakdere,113162-62,Tarla,15698,Uygun,MUstakIl Parsel,Hayır,Hayır,Karamrsel BeledIyesI,50000,103,16,1500
200000,KocaelI,KaramUrsel,HayrIye,101849-83,Tarla,4988,Uygun,MUstakIl Parsel,,Hayır,KARAMURSEL,38,,,
1400000,Konya,SelCuklu,YukarıpınarbaSı,57158-1238,Tarla,28000,Uygun deGIl,,Hayır,Hayır,,,,,
790000,Hatay,Iskenderun,Yunus Emre,116878-4,Imarlı - Konut,534,Uygun,MUstakIl Parsel,Evet,Hayır,Iskenderun beledIyesI,1500,1353,8,
280000,EdIrne,Merkez,HıdıraGa,63112-815,BahCe,5000,,,,Hayır,,,0,606,
1050000,Ankara,Pursaklar,MImar SInan,32645-1583,Imarlı - Konut,699,Uygun,HIsselI Tapu,Hayır,Hayır,PURSAKLAR,,,,
175000,Bursa,NIlUfer,GUngOren,76872-279,Tarla,2000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,,,,,
475000,SInop,Merkez,Abalı,30995-1065,Imarlı - Konut,5200,,,,Hayır,,,,,
58000,ElazıG,Merkez,Alatarla,104215-487,Tarla,19230,Uygun,MUstakIl Parsel,Hayır,Hayır,,,101,0,
2500000,Ankara,Polatlı,YenIdoGan,45411-619,Tarla,28367,,,,Hayır,,,,,
875000,IzmIr,Buca,Adatepe,70625-316,Imarlı - Konut,337,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
65000,MuGla,YataGan,Yava,692350-202,BahCe,3500,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,,,,,
435000,TekIrdaG,Saray,BUyUkyoncalı Merkez,33052-923,Tarla,434,,,,Hayır,,,,,
18700000,MuGla,Dalaman,Atakent,34925-3597,Imarlı - Konut,35000,Uygun,MUstakIl Parsel,Hayır,Hayır,DALAMAN,,,,
250000,GIresun,Merkez,TeyyaredUzU,111639-65,BahCe,3200,Uygun,MUstakIl Parsel,Hayır,Evet,GIRESUN,78,25,39,1000
3219000,Antalya,SerIk,Kayaburnu,118781-77,Tarla,43000,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
175000,Ankara,Polatlı,Mehmet AkIf,119286-24,Imarlı - Konut,518,,,,Hayır,,,,,
22990000,MuGla,Bodrum,GUvercInlIk,112622-585,Imarlı - Konut,34850,Uygun,MUstakIl Parsel,Hayır,Hayır,mIlas,,0,0,
250000,MersIn(ICel),Anamur,Sarıdana,96553-145,Tarla,7850,Uygun,MUstakIl Parsel,,Hayır,Anamur,7850,,,
111111,ManIsa,Turgutlu,Ergenekon,118749-51,Imarlı - Konut,13000,,,,Evet,,,,,
4500000,Yalova,Altınova,Kaytazdere (Kaytazdere),25068-950,Imarlı - Konut,5258,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
35500000,KocaelI,Kartepe,Uzuntarla,98506-25,Imarlı - TIcarI,58425,,HIsselI Tapu,Hayır,Hayır,,,,,
2000000,MuGla,FethIye,InlIce,88049-141,Imarlı - Konut,1781,Uygun deGIl,,Hayır,Hayır,FETHIYE,,,,
270000,Bursa,IznIk,Hacıosman,48467-1123,Imarlı - Konut,2300,,,,Hayır,,,,,
185000,TekIrdaG,SUleymanpaSa,Barbaros,60929-202,Imarlı - Konut,307,Uygun,BIlInmIyor,Hayır,Evet,SULEYMAN PASA,,,5681,
400000,Konya,Karapınar,AkCayazı,81846-110,Tarla,62000,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,,6,0,164,
180000,Isparta,Merkez,BUyUkgOkCelI,78896-1058,Tarla,4240,Uygun,MUstakIl Parsel,Evet,Hayır,ISPARTA,,,1665,
85000,Canakkale,GOkCeada,ZeytInlIkOy,83595-38,ZeytInlIk,2000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,0,43,199,14,
650000,BalıkesIr,Ayvalık,Altınova,24701-5990,Tarla,5500,Uygun,MUstakIl Parsel,Hayır,Hayır,Ayvalık BeledIyesI,,,,
800000,Kastamonu,Merkez,InOnU,116896-77,Imarlı - Konut,517,,MUstakIl Parsel,,Evet,,,979,3,
160000,Hatay,Antakya,ASaGıoba,84149-686,Tarla,150000,,,,Hayır,,,,,
250000,Bartın,Merkez,Kutlubeytabaklar,95779-331,Tarla,4096,,,,Hayır,,,113,92,
580000,TekIrdaG,Malkara,YenIce,117304-48,Tarla,7382,Uygun,BIlInmIyor,Evet,Hayır,,98,101,52,
390000,Antalya,Alanya,GUmUSkavak,44802-4084,Tarla,5200,,MUstakIl Parsel,,Hayır,Alanya,,,,
100000000,Ankara,KeCIOren,Ovacık,120023-42,Konut+TIcaret,10000,,,,Evet,,,,,
8500,KayserI,KocasInan,OsmangazI,71719-241,Imarlı - Konut,12,,HIsselI Tapu,Evet,Evet,KOCASINAN BELEDIYESI,,693,6,
150000,BalıkesIr,Bandırma,CarıkkOy,88827-328,Imarlı - Konut,560,,MUstakIl Parsel,Hayır,Hayır,BANDIRMA,,,,
75000,Istanbul,SIlIvrI,IsmetpaSa,101597-26,Tarla,271,Uygun,HIsselI Tapu,Hayır,Hayır,sIlIvrI,,,2827,
570000,BalıkesIr,Bandırma,SIrInCavuS,80180-913,Ozel Kullanım,6700,Uygun,MUstakIl Parsel,Hayır,Hayır,BANDIRMA,85,,,
200000,KayserI,KocasInan,CevrIl,88182-173,Tarla,4500,,TahsIs,Evet,Hayır,KOCASINAN,,,,
2250000,Antalya,Kepez,Safak,58719-158,Konut+TIcaret,596,,,,Hayır,Kepez,,111111,11111,
325000,IzmIr,Menderes,DeGIrmendere,57322-2437,Tarla,6000,Uygun,,Hayır,Hayır,MENDERES,,102,5,
85000,Sakarya,Kaynarca,TaSoluk,118329-59,Tarla,2950,Uygun,MUstakIl Parsel,Hayır,Hayır,Kaynarca,,,,
134000,ManIsa,Sehzadeler,YenIkOy,87609-1861,Imarlı - Konut,309,Uygun,MUstakIl Parsel,Hayır,Hayır,SEHZADELER,395,0,0,
200000,Konya,SelCuklu,SelahaddIn EyyubI,73616-45,Imarlı - Konut,367,,,,Hayır,,,,,
850000,IzmIr,Torbalı,Arslanlar,114112-152,BahCe,17975,,,,Hayır,,,,,
550000,MuGla,YataGan,Kafacakaplancık,63424-584,Tarla,4000,,,,Hayır,,,,,
600000,Ankara,Mamak,UreGIl,104775-3188,Imarlı - Konut,500,,,,Hayır,mamak,,,,
215000,BalıkesIr,Erdek,AtatUrk,117943-12,ZeytInlIk,3800,,,,Hayır,,,,,
142100,Canakkale,BIga,CeSmealtı,51785-71,Imarlı - Konut,406,,,,Evet,,130,116,19,
220000,BalıkesIr,Kepsut,ISıklar,100033-34,Tarla,44000,,,,Hayır,ALTIEYLUL,5000,,,
550000,KocaelI,KaramUrsel,AvcıkOy,113162-42,Imarlı - Konut,5914,Uygun,MUstakIl Parsel,Hayır,Hayır,Karamrsel BeledIyesI,100000,249,10,
1120000,Ankara,GOlbaSı,Yavrucuk,6907-684,Tarla,4500,,,,Hayır,GOKBASI,,,,
2500000,BIlecIk,GOlpazarı,KaraaGaC,0-26512455,CIftlIk,38000,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
50000,Konya,Meram,Pamukcu,62297-54,MuhtelIf Arsa,637,,,,Hayır,Meram,,39127,37,
800000,KayserI,DevelI,CamIIcedIt,116875-70,Imarlı - Konut,950,,,,Hayır,,,,,
145000,KayserI,PınarbaSı,GUmUSgUn,74578-149,Imarlı - SanayI,8256,Uygun,,Evet,Hayır,PINARBASI,14,,,
125000,Bursa,OrhangazI,Karsak,81102-174,ZeytInlIk,860,Uygun,MUstakIl Parsel,Hayır,Hayır,GEMLIK,,0,314,
175000,Istanbul,SIlIvrI,Sancaktepe,90758-46,BaG,1138,Uygun,MUstakIl Parsel,Hayır,Hayır,SILIVRI,,,,
299999,DenIzlI,Honaz,KaraCay,120415-5,Tarla,6859,Uygun,MUstakIl Parsel,Hayır,Hayır,HONAZ,,0,0,
435000,BalıkesIr,GOmeC,KemalpaSa,117985-91,ZeytInlIk,7962,Uygun,MUstakIl Parsel,Hayır,Hayır,GOMEC BELEDIYESI,,,,
115000,BalıkesIr,Ayvalık,BaGyUzU,118849-12,BaG,2603,,,,Hayır,,,,,
710000,EdIrne,Merkez,Tayakadın,108725-165,Imarlı - SanayI,5000,,,,Hayır,,,,,
180000,Hatay,YayladaGı,Yoncakaya,116218-44,BahCe,7660,,,,Hayır,,20,105,17,
140000,Antalya,Alanya,PaSakOy,116353-89,BahCe,560,,,,Hayır,Alanya,,146,2,
190000,ManIsa,AkhIsar,SUleymanlı,85796-786,ZeytInlIk,2700,,MUstakIl Parsel,Evet,Evet,,,,,
900000,Canakkale,BayramIC,CamIkebIr,117979-26,Tarla,37900,,,,Hayır,,,,,
600000,Karaman,Merkez,KurtderesI,88492-21,Tarla,49850,,,,Hayır,,,,,
160000,Ankara,Polatlı,Olukpınar,80026-880,Tarla,6000,Uygun deGIl,HIsselI Tapu,Hayır,Evet,POLATLI,26,113,78,
1600000,TekIrdaG,MarmaraereGlIsI,YenICIftlIk,35277-5638,CIftlIk,12800,Uygun,MUstakIl Parsel,Hayır,Hayır,MARMARA EREGLISI,,,56,
180000,Bursa,InegOl,Halhalca,60014-2293,Tarla,1500,,,,Hayır,,,,,
60000,BalıkesIr,Kepsut,SaraC,92399-164,Tarla,2500,,,,Hayır,Kepsut,,,,
185000,BalıkesIr,BurhanIye,PelItkOy,51689-414,Imarlı - Konut,388,Uygun,MUstakIl Parsel,Hayır,Hayır,BURHANIYE,1,1,1,1
275000,EdIrne,Merkez,HıdıraGa,120443-6,Tarla,8250,,,,Hayır,,,,,
300000,Bayburt,Merkez,Esentepe,119924-31,Imarlı - Konut,542,,MUstakIl Parsel,,Hayır,BAYBURT BELEDIYESI,554,668,12,
1200000,IzmIr,Menderes,CIle,93381-412,Tarla,12000,,,,Hayır,,,,,
90000,BalıkesIr,BurhanIye,SahInler,76769-136,Tarla,1802,,,,Evet,,,107,27,
550000,EdIrne,Merkez,Koca SInan,64508-159,Tarla,1600,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
350000,Antalya,Kepez,FatIh,81853-1173,Imarlı - Konut,166,Uygun deGIl,HIsselI Tapu,Evet,Hayır,KEPEZ,2100000,4444,444,
975000,IzmIr,Buca,Kaynaklar Merkez,73601-1738,Imarlı - Konut,600,,,,Hayır,,,,,
35000,Kırıkkale,YahSIhan,YenISehIr,692606-397,Imarlı - Konut,330,Uygun,MUstakIl Parsel,Evet,Evet,YAHSIHAN,,161,7,
899000,Istanbul,BUyUkCekmece,KamIloba,0-36348769,Imarlı - Konut,701,Uygun,MUstakIl Parsel,Evet,Hayır,BUYUKCEKMECE,1283,177,12,
80000,Antalya,Aksu,Topallı,91225-380,Imarlı - Konut,350,,,,Hayır,,,,,
1450000,Adıyaman,Merkez,BozhUyUk,116384-4,BahCe,16000,Uygun,,Evet,Hayır,ADIYAMAN BELEDIYESI,,,,
450000,Canakkale,GelIbolu,Bolayır,118414-86,Tarla,3333,,MUstakIl Parsel,,Hayır,GELIBOLU,,,388,
250000,Istanbul,SIlIvrI,FevzIpaSa,109263-235,Tarla,3500,,,,Hayır,,,,,
105000,Ankara,Cubuk,Ovacık,93630-429,Tarla,7200,,,,Hayır,,,,,
1000000,EdIrne,Merkez,Iskender,84922-360,Tarla,9800,,MUstakIl Parsel,,Hayır,EDIRNE,,0,1357,
165000,TekIrdaG,SUleymanpaSa,Barbaros,4699-82,Imarlı - Konut,304,,,,Evet,BARBAROS,,,,
650000,Canakkale,LapsekI,GazI SUleyman PaSa,71490-243,Imarlı - Konut,360,,,,Hayır,,,,,
200000,Bursa,IznIk,CamdIbI,92844-317,ZeytInlIk,2650,,,,Hayır,,,,,
285000,Canakkale,LapsekI,Dalyan,78920-317,Imarlı - Konut,274,Uygun,MUstakIl Parsel,Hayır,Hayır,LAPSEKI,,192,8,
1400000,IzmIr,FoCa,YenIbaGarası,34836-919,Imarlı - Konut,2700,Uygun,MUstakIl Parsel,,Hayır,FoCa,510,0,0,
39000,MersIn(ICel),Tarsus,EmIrler,93022-32,Tarla,2465,,MUstakIl Parsel,Hayır,Hayır,TARSUS,130,,,5000
1800000,Istanbul,Catalca,OrcUnlU,53393-905,Tarla,10000,,HIsselI Tapu,Hayır,Hayır,CATALCA,,,,
170000,Bursa,GemlIk,KUCUkkumla,121032-9,MuhtelIf Arsa,114,Uygun,MUstakIl Parsel,Hayır,Hayır,GEMLIK,,273,22,
210000,MuGla,MIlas,Kayadere,54899-2959,Tarla,16829,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,MILAS,,,,
45000,KırSehIr,CICekdaGı,YenI,117686-95,MuhtelIf Arsa,550,,,,Hayır,,,,,
250000,Antalya,GazIpaSa,Kahyalar,88252-5089,Imarlı - TIcarI,415,Uygun,HIsselI Tapu,Hayır,Hayır,GAZIPASA,600,314,1,1
45000,Kırıkkale,Merkez,Ahılı,66611-1125,MuhtelIf Arsa,438,,,,Hayır,,,,,
85000,Ankara,GOlbaSı,KarSıyaka,114465-433,Imarlı - Konut,300,BIlInmIyor,HIsselI Tapu,Hayır,Hayır,gOlbaSı,,112844,2,
2750000,BalıkesIr,EdremIt,KadıkOy,111751-748,Imarlı - SanayI,1077,Uygun,MUstakIl Parsel,Evet,Evet,EDREMIT,1,1,1,3000
200000,Bursa,MustafakemalpaSa,EskIkızılelma,82016-410,Tarla,11724,,,,Hayır,,,,,
350000,Sakarya,Adapazarı,15 Temmuz CamIlI,109568-22,Imarlı - Konut,555,Uygun,MUstakIl Parsel,Hayır,Hayır,ADAPAZARI,,3212,3,
920000,TekIrdaG,Kapaklı,CumhurIyet,108707-45,Imarlı - Konut,500,,,,Evet,,,,,
4877000,IzmIr,TIre,Akkoyunlu,14956-861,Tarla,48000,Uygun,MUstakIl Parsel,Hayır,Hayır,TIre,1,0,545,
73000,BalıkesIr,Havran,KUCUkdere,94977-707,Imarlı - Konut,141,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
2000000,IzmIr,SeferIhIsar,SıGacık,19596-588,BahCe,10100,Uygun,MUstakIl Parsel,Hayır,Hayır,seferIhIsar,250,,,
710000,Hatay,Antakya,GUlderen,112628-787,ZeytInlIk,2771,Uygun,MUstakIl Parsel,Evet,Evet,ANTAKYA,230,,,
775000,Yalova,Altınova,Kaytazdere (Kaytazdere),78055-932,Imarlı - Konut,787,Uygun,MUstakIl Parsel,Hayır,Hayır,kaytazdere,,,,
3100000,IzmIr,Menderes,GUmUldUr FevzI Cakmak,103751-193,BahCe,18054,,,,Hayır,,,,,
122000,Konya,Meram,Alakova,92949-451,MuhtelIf Arsa,500,,,,Hayır,,,,,
275000,Aydın,DIdIm,MavISehIr,24632-252,Imarlı - Konut,254,,,,Evet,DIDIM BLD.,1000,2265,8,
4150000,Antalya,MuratpaSa,Ermenek,24713-2164,Imarlı - TIcarI,1600,,,,Hayır,,,,,
5200000,KocaelI,DerInce,SırrıpaSa,110623-109,Imarlı - Konut,1953,Uygun,MUstakIl Parsel,Hayır,Hayır,DERINCE,,3157,1,
325000,Bursa,Mudanya,Kumyaka,68629-1344,ZeytInlIk,4238,,MUstakIl Parsel,,Hayır,MUDANYA,,,,
350000,MersIn(ICel),SIlIfke,GazI,39623-1638,Imarlı - Konut,411,,,,Hayır,,,,,
1000000,Bursa,OrhangazI,Cakırlı,77888-965,Imarlı - Konut,1300,,MUstakIl Parsel,Hayır,Hayır,,,,3301,
430000,Konya,Karatay,HacıIbalı,113744-97,Imarlı - Konut,876,,,,Hayır,,,,,
200000,EdIrne,UzunkOprU,COpkOy,77619-409,Tarla,18500,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
36000000,Yalova,Altınova,SubaSı (SubaSı),67015-368,Imarlı - TIcarI,41000,Uygun,MUstakIl Parsel,Hayır,Hayır,SUBASI,900,,,100000
250000,Antalya,DOSemealtı,BademaGacı,3742-2177,Tarla,3000,,,,Evet,,,,,
1200000,MuGla,Bodrum,Mumcular,8697-316,CIftlIk,14000,Uygun,MUstakIl Parsel,,Hayır,BODRUM,32000,,,
77000,BalıkesIr,KaresI,KocaavSar,112890-78,Tarla,2279,Uygun,HIsselI Tapu,Hayır,Hayır,KARESI,,487,7,
3500000,Istanbul,SIlIvrI,AlIbey,23904-1834,Imarlı - Konut,4064,Uygun,MUstakIl Parsel,,Hayır,SILIVRI,861,474,71,
2860000,Ankara,GOlbaSı,IkIzce,14533-1056,CIftlIk,10928,Uygun,MUstakIl Parsel,Hayır,Hayır,GOLBASI,,121426,20,1000
59000,BalıkesIr,GOnen,AkCaalI,99690-76,Tarla,1167,,,,Hayır,,,,,
215000,Aydın,SOke,Konak,26898-975,Imarlı - Konut,310,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,sOke,,,,
399000,Antalya,DOSemealtı,YenIkOy,118389-60,Imarlı - Konut,341,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,DOSEMEALTI,,,,
80000,Tokat,Merkez,Derbent,118368-12,Imarlı - Konut,155,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,TOKAT,3444,23445,2344,333
40000,Konya,SelCuklu,Tepekent,67219-435,Tarla,589,Uygun,MUstakIl Parsel,Hayır,Hayır,SELCUKLU,6,334,12,
1017000,Erzurum,AzIzIye,Saltuklu,88338-281,Imarlı - Konut,1453,Uygun,MUstakIl Parsel,Hayır,Evet,AZIZIYE,700,,,
8750000,Ankara,Akyurt,Karayatak,120808-34,Imarlı - Konut,6100,,,,Evet,AKYURT,,,,
400000,MersIn(ICel),Tarsus,AkgedIk,108596-252,Tarla,2256,,MUstakIl Parsel,,Hayır,Tarsus,,,,
300000,ManIsa,Turgutlu,AvSar,22228-6301,BahCe,4000,,MUstakIl Parsel,Hayır,Hayır,Sehzadeler,,0,0,
140000,MuGla,MIlas,Kurudere,111752-213,ZeytInlIk,2700,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
47500,NevSehIr,Merkez,Cat (15 Temmuz),111479-52,BaG,1950,Uygun deGIl,,Hayır,Hayır,Cat BeledIyesI,,0,0,
80000,GazIantep,SehItkamIl,EskISarkaya,108695-74,BaG,5850,,,,Hayır,,,,,
75000,BalıkesIr,GOnen,PaSaCIftlIk,101487-450,Imarlı - Konut,800,Uygun,MUstakIl Parsel,Hayır,Hayır,GONEN,,,,
100000,BalıkesIr,Bandırma,KuScennetI,71490-236,Tarla,2850,,,,Hayır,,,,,
410000,TekIrdaG,Ergene,CumhurIyet,6708-826,Imarlı - Konut,382,,MUstakIl Parsel,Hayır,Hayır,,,,4136,
440000,KayserI,KocasInan,CevrIl,64213-276,CIftlIk,1771,Uygun,MUstakIl Parsel,Evet,Evet,KOCASINAN,,,,
160000,MuGla,DatCa,Kızlan,116355-30,Tarla,277,,,,Hayır,,,,,
155000,BalıkesIr,BurhanIye,SarkOy,102273-87,ZeytInlIk,2079,,MUstakIl Parsel,Hayır,Hayır,BURHANIYE,,,,
14500,MersIn(ICel),SIlIfke,Seyranlık,76115-676,Tarla,3364,,MUstakIl Parsel,Hayır,Hayır,SILIFKE,,,,
3765000,BalıkesIr,GOmeC,Yaya,0-36282952,Imarlı - Konut,2620,BIlInmIyor,,Hayır,Evet,,,1157,2,
1700000,KocaelI,GOlcUk,Yazlık YenI,10716-849,Imarlı - Konut,1760,,,,Hayır,,,,,
185000,ManIsa,Saruhanlı,PaSakOy,22228-6273,Imarlı - Konut,390,Uygun,MUstakIl Parsel,Hayır,Hayır,0,,0,0,
750000,MersIn(ICel),Anamur,KaralarbahSIS,38654-1779,Tarla,4860,Uygun,MUstakIl Parsel,Hayır,Hayır,anamur,,,,
1300000,Ankara,GOlbaSı,Incek,13425-4993,Imarlı - Konut,710,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
900000,Karaman,Merkez,SIyahser,113744-69,BahCe,25000,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
550000,KocaelI,BaSIskele,Yaylacık,110684-12,Imarlı - Konut,502,Uygun,MUstakIl Parsel,Hayır,Hayır,BaSIskele,,294,1,
